gaze_0_x,gaze_0_y,gaze_0_z,gaze_1_x,gaze_1_y,gaze_1_z,gaze_avg_x,gaze_avg_y,gaze_avg_z
0.009604,0.19116,-0.981512,-0.049881,0.206096,-0.97726,-0.0201385,0.198628,-0.9793860000000001
0.035888,0.178056,-0.983366,-0.071771,0.198568,-0.977456,-0.0179415,0.18831199999999998,-0.9804109999999999
0.032741,0.178309,-0.98343,-0.028601,0.225749,-0.973766,0.002069999999999999,0.20202900000000001,-0.9785980000000001
0.014419,0.235106,-0.971863,-0.004488,0.225504,-0.974232,0.004965499999999999,0.230305,-0.9730475000000001
0.053629,0.208466,-0.976558,-0.080145,0.190605,-0.97839,-0.013257999999999995,0.1995355,-0.977474
0.057103,0.198429,-0.97845,-0.043638,0.164068,-0.985483,0.006732499999999999,0.18124849999999998,-0.9819665
0.044844,0.210454,-0.976575,-0.049779,0.153856,-0.986839,-0.0024674999999999975,0.182155,-0.981707
0.048076,0.185219,-0.981521,-0.055097,0.154743,-0.986417,-0.0035104999999999997,0.169981,-0.983969
0.002309,0.223998,-0.974587,-0.032831,0.200549,-0.979133,-0.015261,0.2122735,-0.9768600000000001
-0.088629,0.226619,-0.969943,0.004708,0.19999,-0.979787,-0.0419605,0.2133045,-0.974865
-0.064753,0.204579,-0.976706,-0.0538,0.250251,-0.966685,-0.0592765,0.227415,-0.9716955
0.072047,0.231527,-0.970157,-0.030204,0.256142,-0.966167,0.0209215,0.2438345,-0.968162
0.068496,0.241123,-0.968074,-0.03524,0.263001,-0.964152,0.016628,0.252062,-0.966113
0.064201,0.244911,-0.967418,-0.037605,0.284271,-0.958006,0.013297999999999997,0.264591,-0.962712
0.061135,0.244222,-0.96779,-0.035443,0.281227,-0.958986,0.012846,0.2627245,-0.963388
0.07555,0.236577,-0.968671,-0.071058,0.262224,-0.962387,0.002246000000000005,0.24940050000000002,-0.965529
0.085983,0.224829,-0.970597,-0.070809,0.249007,-0.96591,0.0075870000000000035,0.23691800000000002,-0.9682535000000001
0.074625,0.257597,-0.963366,-0.054011,0.255056,-0.965417,0.010306999999999997,0.2563265,-0.9643915
0.08734,0.245076,-0.965562,-0.048756,0.268776,-0.961968,0.019292,0.256926,-0.963765
0.093595,0.223967,-0.970092,-0.029177,0.206232,-0.978068,0.032209,0.2150995,-0.9740800000000001
0.102097,0.230114,-0.967793,-0.033185,0.211558,-0.976802,0.034456,0.220836,-0.9722975
0.088645,0.251225,-0.963861,-0.027833,0.225746,-0.973788,0.030406000000000002,0.2384855,-0.9688245
0.078602,0.276632,-0.957756,-0.018897,0.24587,-0.969119,0.029852500000000004,0.261251,-0.9634375
0.012581,0.263682,-0.964528,-0.121048,0.323447,-0.938472,-0.054233500000000004,0.2935645,-0.9515
0.048894,0.226382,-0.972811,-0.077827,0.26364,-0.961476,-0.014466499999999997,0.24501099999999998,-0.9671434999999999
0.003567,0.299452,-0.954105,-0.131494,0.354762,-0.925664,-0.0639635,0.32710700000000004,-0.9398845
0.01798,0.298613,-0.954205,-0.080969,0.293247,-0.952602,-0.0314945,0.29593,-0.9534035
-0.009475,0.304301,-0.952529,-0.139279,0.302775,-0.94283,-0.074377,0.303538,-0.9476795
-3.4e-05,0.252832,-0.96751,-0.157395,0.262341,-0.952052,-0.0787145,0.2575865,-0.959781
0.034269,0.207296,-0.977678,-0.128821,0.229584,-0.964726,-0.047276,0.21844000000000002,-0.971202
0.014669,0.209013,-0.977803,-0.126103,0.201587,-0.971319,-0.055716999999999996,0.20529999999999998,-0.974561
0.0186,0.246378,-0.968995,-0.12651,0.255509,-0.958494,-0.053955,0.2509435,-0.9637445
0.020967,0.292207,-0.956125,-0.182029,0.299324,-0.936627,-0.08053099999999999,0.2957655,-0.946376
0.035161,0.264805,-0.963661,-0.144485,0.33835,-0.929862,-0.054662,0.3015775,-0.9467615
-0.00424,0.287679,-0.957717,-0.104472,0.205284,-0.973111,-0.054355999999999995,0.24648150000000002,-0.965414
0.022828,0.272336,-0.961931,-0.08996,0.274312,-0.957424,-0.033566,0.273324,-0.9596775
-0.012678,0.295509,-0.955256,-0.145428,0.329686,-0.932823,-0.079053,0.3125975,-0.9440394999999999
-0.043323,0.287307,-0.956858,-0.097952,0.330463,-0.938722,-0.07063749999999999,0.30888499999999997,-0.9477899999999999
-0.06921,0.27476,-0.959019,-0.050208,0.333245,-0.941503,-0.059709,0.3040025,-0.950261
-0.067766,0.286206,-0.955769,-0.038224,0.325157,-0.944887,-0.052995,0.3056815,-0.9503280000000001
-0.034932,0.311011,-0.949764,-0.051906,0.242035,-0.968878,-0.043419,0.27652299999999996,-0.9593210000000001
-0.051411,0.282222,-0.95797,-0.080251,0.21956,-0.972293,-0.065831,0.250891,-0.9651315
-0.048411,0.301394,-0.95227,-0.055012,0.23085,-0.971433,-0.0517115,0.26612199999999997,-0.9618515
-0.050723,0.297263,-0.953447,-0.105361,0.19941,-0.974236,-0.078042,0.24833650000000002,-0.9638415
0.065535,0.277229,-0.958566,-0.104608,0.21184,-0.97169,-0.019536500000000005,0.2445345,-0.965128
0.071453,0.288555,-0.954793,-0.112514,0.22696,-0.967383,-0.0205305,0.2577575,-0.9610879999999999
0.060813,0.273895,-0.959835,-0.077453,0.184695,-0.979739,-0.008319999999999998,0.229295,-0.969787
0.114355,0.229495,-0.966569,0.057591,0.250187,-0.966483,0.085973,0.239841,-0.966526
0.111983,0.226645,-0.967518,0.050575,0.243336,-0.968623,0.081279,0.2349905,-0.9680705000000001
0.10771,0.253646,-0.961282,-0.009319,0.278457,-0.960403,0.0491955,0.2660515,-0.9608425
0.114295,0.247555,-0.962109,-0.000259,0.281935,-0.959434,0.057018,0.264745,-0.9607715
0.108569,0.253628,-0.96119,0.002511,0.280999,-0.959705,0.05554,0.2673135,-0.9604475
0.110061,0.260149,-0.959275,-0.009759,0.278562,-0.960369,0.050151,0.26935549999999997,-0.959822
0.122145,0.247054,-0.961273,-0.030036,0.253683,-0.966821,0.0460545,0.2503685,-0.9640470000000001
