gaze_0_x,gaze_0_y,gaze_0_z,gaze_1_x,gaze_1_y,gaze_1_z,gaze_avg_x,gaze_avg_y,gaze_avg_z
0.17132,0.324339,-0.930298,0.038604,0.340328,-0.939514,0.104962,0.3323335,-0.934906
0.177299,0.335095,-0.925352,0.03829,0.340196,-0.939575,0.1077945,0.3376455,-0.9324635
0.173445,0.320414,-0.931263,0.041439,0.342288,-0.938681,0.107442,0.33135099999999995,-0.9349719999999999
0.240498,0.308029,-0.920478,5e-05,0.298116,-0.95453,0.12027399999999999,0.30307249999999997,-0.937504
0.204752,0.313839,-0.927136,0.054699,0.28979,-0.955526,0.1297255,0.3018145,-0.9413309999999999
0.200776,0.319243,-0.92616,0.050527,0.293995,-0.95447,0.1256515,0.306619,-0.940315
0.202817,0.319759,-0.925537,0.054843,0.29713,-0.953261,0.12883,0.3084445,-0.9393990000000001
0.218208,0.288972,-0.932138,0.055383,0.293174,-0.954454,0.13679550000000001,0.291073,-0.943296
0.197654,0.295238,-0.934755,0.052447,0.309366,-0.949496,0.1250505,0.30230199999999996,-0.9421255
0.255898,0.380631,-0.888615,0.003651,0.262356,-0.964964,0.12977450000000001,0.3214935,-0.9267895
0.217378,0.374474,-0.901397,-0.044305,0.301178,-0.952538,0.08653649999999999,0.33782599999999996,-0.9269674999999999
0.229,0.42333,-0.876556,-0.075637,0.33105,-0.940577,0.07668150000000001,0.37719,-0.9085665
0.236056,0.344271,-0.908711,-0.1584,0.236084,-0.958736,0.03882799999999999,0.2901775,-0.9337235
0.208379,0.30063,-0.930698,0.046833,0.273279,-0.960794,0.127606,0.2869545,-0.945746
0.178462,0.296876,-0.938092,0.048247,0.264012,-0.963312,0.1133545,0.280444,-0.9507019999999999
0.182723,0.294726,-0.937949,0.057327,0.2379,-0.969596,0.12002499999999999,0.266313,-0.9537725
0.188839,0.280878,-0.940982,0.06743,0.240163,-0.968388,0.1281345,0.2605205,-0.954685
0.189981,0.311351,-0.931111,0.058277,0.259625,-0.963949,0.124129,0.28548799999999996,-0.94753
0.202988,0.323098,-0.92434,-0.017354,0.293622,-0.955764,0.092817,0.30835999999999997,-0.940052
0.187838,0.29511,-0.936817,0.027204,0.345942,-0.937862,0.107521,0.320526,-0.9373395
0.182296,0.287349,-0.940318,0.021308,0.336951,-0.941281,0.101802,0.31215000000000004,-0.9407995
0.16779,0.283616,-0.944145,0.012559,0.286242,-0.958075,0.09017449999999999,0.284929,-0.95111
0.166796,0.306747,-0.937062,0.024349,0.304111,-0.952325,0.0955725,0.305429,-0.9446935
0.228843,0.311422,-0.922305,-0.055172,0.297174,-0.953228,0.0868355,0.30429799999999996,-0.9377665
0.246684,0.326852,-0.912313,-0.093735,0.268563,-0.958691,0.0764745,0.2977075,-0.9355020000000001
0.11455,0.373968,-0.92034,-0.140524,0.151552,-0.978409,-0.012987000000000005,0.26276,-0.9493745
