gaze_0_x,gaze_0_y,gaze_0_z,gaze_1_x,gaze_1_y,gaze_1_z,gaze_avg_x,gaze_avg_y,gaze_avg_z
0.134768,0.250152,-0.958781,-0.047493,0.168577,-0.984544,0.043637499999999996,0.2093645,-0.9716625
0.112442,0.243955,-0.963246,-0.062083,0.172179,-0.983107,0.0251795,0.208067,-0.9731765
0.121915,0.23774,-0.963647,-0.074384,0.176656,-0.981458,0.023765499999999995,0.207198,-0.9725525
0.156436,0.248182,-0.955999,-0.076486,0.172949,-0.981956,0.039975,0.21056550000000002,-0.9689775
0.148838,0.233371,-0.960929,-0.0839,0.166185,-0.982519,0.032469,0.199778,-0.971724
0.155077,0.237324,-0.958973,-0.099284,0.159328,-0.982221,0.027896499999999998,0.198326,-0.9705969999999999
0.092015,0.25044,-0.96375,-0.115796,0.160869,-0.980159,-0.011890499999999998,0.20565450000000002,-0.9719545
0.094771,0.247024,-0.964364,-0.107893,0.15898,-0.981369,-0.006561000000000004,0.20300200000000002,-0.9728665000000001
0.089694,0.250459,-0.963963,-0.105115,0.159593,-0.981571,-0.007710500000000002,0.20502599999999999,-0.9727669999999999
0.101179,0.241728,-0.965055,-0.114715,0.147515,-0.982385,-0.006767999999999996,0.1946215,-0.9737199999999999
0.096102,0.229098,-0.968648,-0.115184,0.142502,-0.98307,-0.009540999999999994,0.1858,-0.975859
0.095554,0.225513,-0.969543,-0.091104,0.150405,-0.984418,0.002224999999999998,0.187959,-0.9769805
0.094742,0.225916,-0.969529,-0.09353,0.142855,-0.985315,0.0006060000000000024,0.1843855,-0.977422
0.106419,0.236282,-0.96584,-0.063132,0.162103,-0.984752,0.021643500000000003,0.1991925,-0.9752959999999999
0.103307,0.233821,-0.966776,-0.067165,0.161391,-0.984602,0.018070999999999997,0.197606,-0.975689
0.096376,0.23516,-0.967167,-0.106157,0.171844,-0.979388,-0.004890499999999999,0.20350200000000002,-0.9732775
0.098446,0.254272,-0.962109,-0.080197,0.199627,-0.976585,0.0091245,0.2269495,-0.969347
0.092016,0.240897,-0.966179,-0.087583,0.177926,-0.980138,0.002216500000000003,0.2094115,-0.9731585
0.084558,0.223909,-0.970935,-0.088298,0.168425,-0.981752,-0.0018700000000000036,0.19616699999999998,-0.9763435
0.122045,0.229472,-0.965633,-0.048439,0.209747,-0.976555,0.036803,0.2196095,-0.9710939999999999
0.076105,0.297132,-0.951799,-0.022321,0.148507,-0.988659,0.026892000000000003,0.2228195,-0.970229
0.128238,0.242347,-0.961677,-0.075499,0.175174,-0.981638,0.026369499999999997,0.20876050000000002,-0.9716575000000001
0.115806,0.263617,-0.957651,-0.083253,0.214637,-0.973139,0.016276500000000006,0.23912699999999998,-0.965395
0.121543,0.261093,-0.957631,-0.084058,0.23514,-0.96832,0.018742500000000002,0.24811650000000002,-0.9629755
0.119843,0.233526,-0.964937,-0.080235,0.219795,-0.972241,0.019804000000000002,0.2266605,-0.968589
0.150699,0.239553,-0.959116,-0.079655,0.204464,-0.975628,0.035522,0.2220085,-0.967372
0.141845,0.262993,-0.954314,-0.088038,0.213615,-0.972943,0.026903499999999997,0.238304,-0.9636285
0.102842,0.274186,-0.956162,-0.073565,0.219115,-0.972922,0.014638499999999999,0.2466505,-0.964542
0.115082,0.250038,-0.961373,-0.08158,0.148581,-0.985529,0.016751000000000002,0.19930949999999997,-0.9734510000000001
0.129481,0.215571,-0.967866,-0.112785,0.156028,-0.981292,0.008348000000000008,0.1857995,-0.9745790000000001
0.115684,0.214154,-0.969925,-0.100718,0.121369,-0.987484,0.007482999999999997,0.1677615,-0.9787045000000001
0.118838,0.222137,-0.967746,-0.107225,0.110857,-0.988035,0.005806499999999999,0.166497,-0.9778905
0.100209,0.184634,-0.977685,-0.102311,0.09922,-0.989792,-0.0010509999999999964,0.141927,-0.9837385000000001
0.075586,0.213627,-0.973987,-0.085049,0.099336,-0.991413,-0.0047315,0.1564815,-0.9827
0.069732,0.216129,-0.973872,-0.087402,0.114237,-0.989601,-0.008834999999999996,0.165183,-0.9817365
0.089509,0.202838,-0.975113,-0.013609,0.172076,-0.98499,0.037950000000000005,0.18745699999999998,-0.9800515000000001
0.135331,0.165313,-0.976912,-0.04321,0.164568,-0.985419,0.046060500000000004,0.1649405,-0.9811655
0.150113,0.196858,-0.968872,-0.118277,0.212204,-0.970041,0.015918,0.20453100000000002,-0.9694564999999999
0.081402,0.097234,-0.991927,-0.016886,0.158774,-0.98717,0.032258,0.128004,-0.9895484999999999
0.082212,0.072327,-0.993987,-0.02653,0.097723,-0.99486,0.027840999999999998,0.085025,-0.9944234999999999
0.04821,0.094366,-0.99437,-0.019434,0.151262,-0.988303,0.014388000000000001,0.122814,-0.9913365000000001
0.053801,0.124861,-0.990714,-0.017764,0.077759,-0.996814,0.0180185,0.10131,-0.993764
0.047768,0.116571,-0.992033,0.003695,0.133447,-0.991049,0.025731499999999997,0.125009,-0.991541
0.043007,0.124003,-0.991349,-0.022137,0.122729,-0.992193,0.010434999999999998,0.123366,-0.991771
