GazePointLeftX (ADCSpx),GazePointLeftY (ADCSpx),GazePointRightX (ADCSpx),GazePointRightY (ADCSpx),GazePointX (ADCSpx),GazePointY (ADCSpx),PupilLeft,PupilRight,ValidityLeft,ValidityRight
479.0,473.0,471.0,445.0,475.0,459.0,-1.0,-1.0,0.0,0.0
470.0,462.0,466.0,443.0,468.0,452.0,2.51,2.61,0.0,0.0
467.0,453.0,467.0,450.0,467.0,451.0,-1.0,-1.0,0.0,0.0
474.0,459.0,466.0,449.0,470.0,454.0,-1.0,-1.0,0.0,0.0
469.0,465.0,473.0,434.0,471.0,449.0,2.48,2.59,0.0,0.0
463.0,462.0,471.0,433.0,467.0,447.0,-1.0,-1.0,0.0,0.0
464.0,487.0,470.0,437.0,467.0,462.0,-1.0,-1.0,0.0,0.0
467.0,485.0,470.0,437.0,468.0,461.0,2.51,2.61,0.0,0.0
469.0,483.0,470.0,445.0,469.0,464.0,-1.0,-1.0,0.0,0.0
468.0,471.0,468.0,449.0,468.0,460.0,-1.0,-1.0,0.0,0.0
467.0,477.0,467.0,449.0,467.0,463.0,2.5,2.59,0.0,0.0
464.0,480.0,471.0,448.0,467.0,464.0,-1.0,-1.0,0.0,0.0
462.0,477.0,469.0,457.0,465.0,467.0,-1.0,-1.0,0.0,0.0
458.0,478.0,470.0,431.0,464.0,454.0,2.49,2.58,0.0,0.0
463.0,477.0,475.0,433.0,469.0,455.0,-1.0,-1.0,0.0,0.0
468.0,479.0,473.0,433.0,470.0,456.0,-1.0,-1.0,0.0,0.0
464.0,468.0,473.0,450.0,468.0,459.0,2.47,2.56,0.0,0.0
460.0,467.0,474.0,449.0,467.0,458.0,-1.0,-1.0,0.0,0.0
451.0,441.0,476.0,452.0,463.0,446.0,-1.0,-1.0,0.0,0.0
471.0,469.0,480.0,449.0,475.0,459.0,2.52,2.58,0.0,0.0
475.0,465.0,480.0,444.0,477.0,454.0,-1.0,-1.0,0.0,0.0
472.0,472.0,480.0,446.0,476.0,459.0,-1.0,-1.0,0.0,0.0
469.0,475.0,478.0,449.0,473.0,462.0,2.56,2.55,0.0,0.0
471.0,482.0,477.0,458.0,474.0,470.0,-1.0,-1.0,0.0,0.0
468.0,473.0,485.0,449.0,476.0,461.0,-1.0,-1.0,0.0,0.0
469.0,469.0,484.0,461.0,476.0,465.0,2.51,2.63,0.0,0.0
475.0,458.0,483.0,459.0,479.0,458.0,-1.0,-1.0,0.0,0.0
506.0,465.0,505.0,467.0,505.0,466.0,-1.0,-1.0,0.0,0.0
573.0,470.0,571.0,462.0,572.0,466.0,2.59,2.59,0.0,0.0
662.0,473.0,680.0,467.0,671.0,470.0,-1.0,-1.0,0.0,0.0
724.0,483.0,733.0,466.0,728.0,474.0,-1.0,-1.0,0.0,0.0
739.0,477.0,746.0,454.0,742.0,465.0,2.53,2.51,0.0,0.0
743.0,474.0,753.0,473.0,748.0,473.0,-1.0,-1.0,0.0,0.0
746.0,477.0,740.0,469.0,743.0,473.0,-1.0,-1.0,0.0,0.0
749.0,475.0,758.0,470.0,753.0,472.0,2.54,2.6,0.0,0.0
757.0,476.0,769.0,468.0,763.0,472.0,-1.0,-1.0,0.0,0.0
757.0,481.0,769.0,468.0,763.0,474.0,-1.0,-1.0,0.0,0.0
755.0,479.0,763.0,462.0,759.0,470.0,2.55,2.53,0.0,0.0
744.0,478.0,745.0,472.0,744.0,475.0,-1.0,-1.0,0.0,0.0
747.0,477.0,752.0,475.0,749.0,476.0,-1.0,-1.0,0.0,0.0
747.0,478.0,754.0,469.0,750.0,473.0,2.53,2.51,0.0,0.0
745.0,468.0,756.0,468.0,750.0,468.0,-1.0,-1.0,0.0,0.0
745.0,468.0,751.0,471.0,748.0,469.0,-1.0,-1.0,0.0,0.0
759.0,489.0,755.0,475.0,757.0,482.0,2.6,2.55,0.0,0.0
763.0,494.0,758.0,464.0,760.0,479.0,-1.0,-1.0,0.0,0.0
761.0,496.0,765.0,459.0,763.0,477.0,-1.0,-1.0,0.0,0.0
767.0,497.0,760.0,463.0,763.0,480.0,2.65,2.62,0.0,0.0
767.0,497.0,747.0,466.0,757.0,481.0,-1.0,-1.0,0.0,0.0
766.0,498.0,747.0,468.0,756.0,483.0,-1.0,-1.0,0.0,0.0
760.0,491.0,753.0,476.0,756.0,483.0,2.57,2.63,0.0,0.0
763.0,493.0,756.0,475.0,759.0,484.0,-1.0,-1.0,0.0,0.0
760.0,490.0,759.0,479.0,759.0,484.0,-1.0,-1.0,0.0,0.0
762.0,487.0,756.0,477.0,759.0,482.0,2.56,2.58,0.0,0.0
763.0,487.0,766.0,463.0,764.0,475.0,-1.0,-1.0,0.0,0.0
763.0,488.0,764.0,471.0,763.0,479.0,-1.0,-1.0,0.0,0.0
760.0,491.0,769.0,452.0,764.0,471.0,2.59,2.52,0.0,0.0
760.0,491.0,770.0,476.0,765.0,483.0,-1.0,-1.0,0.0,0.0
795.0,470.0,799.0,465.0,797.0,467.0,-1.0,-1.0,0.0,0.0
820.0,477.0,821.0,468.0,820.0,472.0,2.62,2.55,0.0,0.0
829.0,488.0,833.0,461.0,831.0,474.0,-1.0,-1.0,0.0,0.0
819.0,492.0,837.0,458.0,828.0,475.0,-1.0,-1.0,0.0,0.0
816.0,489.0,838.0,448.0,827.0,468.0,2.59,2.48,0.0,0.0
826.0,484.0,845.0,455.0,835.0,469.0,-1.0,-1.0,0.0,0.0
827.0,494.0,829.0,475.0,828.0,484.0,-1.0,-1.0,0.0,0.0
824.0,494.0,829.0,475.0,826.0,484.0,2.56,2.68,0.0,0.0
817.0,490.0,824.0,485.0,820.0,487.0,-1.0,-1.0,0.0,0.0
814.0,511.0,829.0,485.0,821.0,498.0,-1.0,-1.0,0.0,0.0
808.0,488.0,835.0,469.0,821.0,478.0,2.57,2.58,0.0,0.0
817.0,488.0,837.0,469.0,827.0,478.0,-1.0,-1.0,0.0,0.0
821.0,481.0,838.0,469.0,829.0,475.0,-1.0,-1.0,0.0,0.0
820.0,475.0,831.0,474.0,825.0,474.0,2.47,2.63,0.0,0.0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
817.0,479.0,826.0,478.0,821.0,478.0,-1.0,-1.0,0.0,0.0
816.0,493.0,823.0,493.0,819.0,493.0,2.62,2.74,0.0,0.0
819.0,497.0,835.0,493.0,827.0,495.0,-1.0,-1.0,0.0,0.0
819.0,503.0,826.0,504.0,822.0,503.0,-1.0,-1.0,0.0,0.0
821.0,504.0,837.0,487.0,829.0,495.0,2.61,2.61,0.0,0.0
816.0,487.0,840.0,481.0,828.0,484.0,-1.0,-1.0,0.0,0.0
822.0,487.0,853.0,476.0,837.0,481.0,-1.0,-1.0,0.0,0.0
827.0,484.0,843.0,461.0,835.0,472.0,2.59,2.51,0.0,0.0
825.0,485.0,841.0,474.0,833.0,479.0,-1.0,-1.0,0.0,0.0
829.0,496.0,838.0,476.0,833.0,486.0,-1.0,-1.0,0.0,0.0
825.0,497.0,837.0,487.0,831.0,492.0,2.6,2.67,0.0,0.0
824.0,497.0,835.0,484.0,829.0,490.0,-1.0,-1.0,0.0,0.0
813.0,487.0,838.0,483.0,825.0,485.0,-1.0,-1.0,0.0,0.0
829.0,492.0,837.0,468.0,833.0,480.0,2.58,2.5,0.0,0.0
829.0,492.0,848.0,475.0,838.0,483.0,-1.0,-1.0,0.0,0.0
832.0,492.0,844.0,468.0,838.0,480.0,-1.0,-1.0,0.0,0.0
834.0,494.0,839.0,480.0,836.0,487.0,2.56,2.64,0.0,0.0
836.0,499.0,835.0,470.0,835.0,484.0,-1.0,-1.0,0.0,0.0
829.0,498.0,837.0,476.0,833.0,487.0,-1.0,-1.0,0.0,0.0
824.0,498.0,837.0,482.0,830.0,490.0,2.6,2.7,0.0,0.0
824.0,498.0,837.0,481.0,830.0,489.0,-1.0,-1.0,0.0,0.0
821.0,498.0,824.0,487.0,822.0,492.0,-1.0,-1.0,0.0,0.0
819.0,509.0,831.0,484.0,825.0,496.0,2.66,2.68,0.0,0.0
824.0,499.0,829.0,487.0,826.0,493.0,-1.0,-1.0,0.0,0.0
824.0,496.0,839.0,486.0,831.0,491.0,-1.0,-1.0,0.0,0.0
823.0,493.0,845.0,489.0,834.0,491.0,2.6,2.63,0.0,0.0
822.0,490.0,845.0,489.0,833.0,489.0,-1.0,-1.0,0.0,0.0
821.0,488.0,842.0,494.0,831.0,491.0,-1.0,-1.0,0.0,0.0
832.0,479.0,838.0,471.0,835.0,475.0,2.68,2.57,0.0,0.0
827.0,499.0,835.0,481.0,831.0,490.0,-1.0,-1.0,0.0,0.0
819.0,488.0,831.0,479.0,825.0,483.0,-1.0,-1.0,0.0,0.0
818.0,481.0,830.0,482.0,824.0,481.0,2.56,2.59,0.0,0.0
820.0,485.0,836.0,488.0,828.0,486.0,-1.0,-1.0,0.0,0.0
816.0,494.0,833.0,495.0,824.0,494.0,-1.0,-1.0,0.0,0.0
820.0,511.0,834.0,491.0,827.0,501.0,2.69,2.59,0.0,0.0
822.0,511.0,830.0,482.0,826.0,496.0,-1.0,-1.0,0.0,0.0
827.0,509.0,840.0,474.0,833.0,491.0,-1.0,-1.0,0.0,0.0
833.0,478.0,841.0,470.0,837.0,474.0,2.65,2.58,0.0,0.0
825.0,483.0,841.0,472.0,833.0,477.0,-1.0,-1.0,0.0,0.0
828.0,488.0,831.0,478.0,829.0,483.0,-1.0,-1.0,0.0,0.0
822.0,482.0,831.0,481.0,826.0,481.0,2.57,2.56,0.0,0.0
826.0,494.0,835.0,491.0,830.0,492.0,-1.0,-1.0,0.0,0.0
836.0,494.0,849.0,482.0,842.0,488.0,-1.0,-1.0,0.0,0.0
840.0,500.0,843.0,510.0,841.0,505.0,2.55,2.65,0.0,0.0
842.0,498.0,841.0,513.0,841.0,505.0,-1.0,-1.0,0.0,0.0
836.0,496.0,847.0,507.0,841.0,501.0,-1.0,-1.0,0.0,0.0
838.0,496.0,847.0,503.0,842.0,499.0,2.59,2.61,0.0,0.0
840.0,497.0,851.0,492.0,845.0,494.0,-1.0,-1.0,0.0,0.0
836.0,499.0,853.0,490.0,844.0,494.0,-1.0,-1.0,0.0,0.0
838.0,499.0,853.0,486.0,845.0,492.0,2.6,2.63,0.0,0.0
846.0,505.0,847.0,489.0,846.0,497.0,-1.0,-1.0,0.0,0.0
835.0,521.0,846.0,491.0,840.0,506.0,-1.0,-1.0,0.0,0.0
843.0,510.0,853.0,499.0,848.0,504.0,2.56,2.63,0.0,0.0
841.0,510.0,856.0,495.0,848.0,502.0,-1.0,-1.0,0.0,0.0
842.0,501.0,855.0,490.0,848.0,495.0,-1.0,-1.0,0.0,0.0
848.0,516.0,858.0,485.0,853.0,500.0,2.71,2.7,0.0,0.0
848.0,518.0,842.0,488.0,845.0,503.0,-1.0,-1.0,0.0,0.0
844.0,519.0,846.0,485.0,845.0,502.0,-1.0,-1.0,0.0,0.0
844.0,519.0,849.0,486.0,846.0,502.0,2.6,2.7,0.0,0.0
841.0,507.0,847.0,485.0,844.0,496.0,-1.0,-1.0,0.0,0.0
842.0,499.0,843.0,497.0,842.0,498.0,-1.0,-1.0,0.0,0.0
842.0,500.0,852.0,514.0,847.0,507.0,2.64,2.7,0.0,0.0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
841.0,501.0,849.0,487.0,845.0,494.0,-1.0,-1.0,0.0,0.0
836.0,499.0,864.0,496.0,850.0,497.0,2.61,2.67,0.0,0.0
849.0,507.0,858.0,490.0,853.0,498.0,-1.0,-1.0,0.0,0.0
853.0,503.0,852.0,501.0,852.0,502.0,-1.0,-1.0,0.0,0.0
851.0,507.0,853.0,502.0,852.0,504.0,2.67,2.64,0.0,0.0
846.0,505.0,855.0,509.0,850.0,507.0,-1.0,-1.0,0.0,0.0
846.0,499.0,860.0,498.0,853.0,498.0,-1.0,-1.0,0.0,0.0
846.0,499.0,860.0,493.0,853.0,496.0,2.65,2.63,0.0,0.0
849.0,499.0,859.0,493.0,854.0,496.0,-1.0,-1.0,0.0,0.0
853.0,502.0,864.0,486.0,858.0,494.0,-1.0,-1.0,0.0,0.0
853.0,507.0,860.0,492.0,856.0,499.0,2.62,2.7,0.0,0.0
844.0,511.0,854.0,489.0,849.0,500.0,-1.0,-1.0,0.0,0.0
831.0,502.0,829.0,493.0,830.0,497.0,-1.0,-1.0,0.0,0.0
826.0,499.0,822.0,489.0,824.0,494.0,2.66,2.62,0.0,0.0
828.0,518.0,822.0,484.0,825.0,501.0,-1.0,-1.0,0.0,0.0
826.0,518.0,834.0,489.0,830.0,503.0,-1.0,-1.0,0.0,0.0
824.0,515.0,834.0,493.0,829.0,504.0,2.67,2.66,0.0,0.0
825.0,518.0,838.0,501.0,831.0,509.0,-1.0,-1.0,0.0,0.0
832.0,501.0,846.0,504.0,839.0,502.0,-1.0,-1.0,0.0,0.0
829.0,508.0,842.0,498.0,835.0,503.0,2.65,2.68,0.0,0.0
834.0,487.0,847.0,491.0,840.0,489.0,-1.0,-1.0,0.0,0.0
835.0,497.0,847.0,485.0,841.0,491.0,-1.0,-1.0,0.0,0.0
835.0,500.0,843.0,488.0,839.0,494.0,2.67,2.64,0.0,0.0
842.0,515.0,840.0,480.0,841.0,497.0,-1.0,-1.0,0.0,0.0
837.0,513.0,832.0,503.0,834.0,508.0,-1.0,-1.0,0.0,0.0
831.0,494.0,829.0,488.0,830.0,491.0,2.58,2.7,0.0,0.0
828.0,503.0,833.0,495.0,830.0,499.0,-1.0,-1.0,0.0,0.0
829.0,508.0,838.0,502.0,833.0,505.0,-1.0,-1.0,0.0,0.0
837.0,508.0,835.0,493.0,836.0,500.0,2.61,2.64,0.0,0.0
836.0,505.0,830.0,478.0,833.0,491.0,-1.0,-1.0,0.0,0.0
836.0,499.0,834.0,499.0,835.0,499.0,-1.0,-1.0,0.0,0.0
834.0,506.0,836.0,505.0,835.0,505.0,2.67,2.64,0.0,0.0
838.0,512.0,827.0,506.0,832.0,509.0,-1.0,-1.0,0.0,0.0
836.0,515.0,827.0,506.0,831.0,510.0,-1.0,-1.0,0.0,0.0
840.0,516.0,833.0,520.0,836.0,518.0,2.65,2.7,0.0,0.0
833.0,515.0,832.0,520.0,832.0,517.0,-1.0,-1.0,0.0,0.0
837.0,511.0,832.0,487.0,834.0,499.0,-1.0,-1.0,0.0,0.0
837.0,508.0,833.0,487.0,835.0,497.0,2.6,2.73,0.0,0.0
832.0,505.0,830.0,492.0,831.0,498.0,-1.0,-1.0,0.0,0.0
840.0,505.0,818.0,532.0,829.0,518.0,-1.0,-1.0,0.0,0.0
817.0,508.0,818.0,499.0,817.0,503.0,2.6,2.69,0.0,0.0
830.0,504.0,823.0,516.0,826.0,510.0,-1.0,-1.0,0.0,0.0
827.0,498.0,842.0,501.0,834.0,499.0,-1.0,-1.0,0.0,0.0
835.0,503.0,856.0,486.0,845.0,494.0,2.64,2.62,0.0,0.0
835.0,502.0,856.0,486.0,845.0,494.0,-1.0,-1.0,0.0,0.0
838.0,509.0,851.0,482.0,844.0,495.0,-1.0,-1.0,0.0,0.0
840.0,510.0,847.0,470.0,843.0,490.0,2.67,2.5,0.0,0.0
841.0,507.0,848.0,479.0,844.0,493.0,-1.0,-1.0,0.0,0.0
842.0,486.0,830.0,494.0,836.0,490.0,-1.0,-1.0,0.0,0.0
842.0,486.0,832.0,497.0,837.0,491.0,2.61,2.62,0.0,0.0
837.0,493.0,836.0,496.0,836.0,494.0,-1.0,-1.0,0.0,0.0
838.0,494.0,833.0,497.0,835.0,495.0,-1.0,-1.0,0.0,0.0
841.0,488.0,831.0,494.0,836.0,491.0,2.69,2.52,0.0,0.0
832.0,501.0,830.0,474.0,831.0,487.0,-1.0,-1.0,0.0,0.0
831.0,501.0,831.0,464.0,831.0,482.0,-1.0,-1.0,0.0,0.0
