GazePointLeftX (ADCSpx),GazePointLeftY (ADCSpx),GazePointRightX (ADCSpx),GazePointRightY (ADCSpx),GazePointX (ADCSpx),GazePointY (ADCSpx),PupilLeft,PupilRight,ValidityLeft,ValidityRight
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
851.0,726.0,851.0,726.0,851.0,726.0,-1.0,-1.0,0.0,0.0
822.0,711.0,822.0,711.0,822.0,711.0,-1.0,-1.0,0.0,0.0
826.0,697.0,826.0,697.0,826.0,697.0,4.43,4.43,0.0,0.0
828.0,620.0,828.0,620.0,828.0,620.0,-1.0,-1.0,0.0,0.0
820.0,619.0,848.0,608.0,834.0,613.0,-1.0,-1.0,0.0,0.0
820.0,618.0,853.0,589.0,836.0,603.0,4.46,4.39,0.0,0.0
812.0,611.0,861.0,601.0,836.0,606.0,-1.0,-1.0,0.0,0.0
799.0,616.0,883.0,619.0,841.0,617.0,-1.0,-1.0,0.0,0.0
799.0,614.0,883.0,619.0,841.0,616.0,4.47,4.4,0.0,0.0
812.0,623.0,891.0,611.0,851.0,617.0,-1.0,-1.0,0.0,0.0
789.0,614.0,887.0,611.0,838.0,612.0,-1.0,-1.0,0.0,0.0
788.0,614.0,887.0,611.0,837.0,612.0,4.46,4.97,0.0,0.0
787.0,609.0,912.0,594.0,849.0,601.0,-1.0,-1.0,0.0,0.0
824.0,617.0,926.0,581.0,875.0,599.0,-1.0,-1.0,0.0,0.0
823.0,617.0,919.0,582.0,871.0,599.0,4.47,5.05,0.0,0.0
825.0,619.0,915.0,589.0,870.0,604.0,-1.0,-1.0,0.0,0.0
828.0,613.0,915.0,593.0,871.0,603.0,-1.0,-1.0,0.0,0.0
833.0,616.0,898.0,611.0,865.0,613.0,4.92,5.08,0.0,0.0
830.0,617.0,898.0,607.0,864.0,612.0,-1.0,-1.0,0.0,0.0
824.0,618.0,891.0,603.0,857.0,610.0,-1.0,-1.0,0.0,0.0
822.0,614.0,871.0,589.0,846.0,601.0,4.48,4.45,0.0,0.0
823.0,610.0,879.0,591.0,851.0,600.0,-1.0,-1.0,0.0,0.0
805.0,605.0,885.0,580.0,845.0,592.0,-1.0,-1.0,0.0,0.0
807.0,584.0,881.0,571.0,844.0,577.0,4.49,4.46,0.0,0.0
796.0,575.0,873.0,569.0,834.0,572.0,-1.0,-1.0,0.0,0.0
803.0,571.0,881.0,555.0,842.0,563.0,-1.0,-1.0,0.0,0.0
802.0,571.0,885.0,558.0,843.0,564.0,4.5,4.45,0.0,0.0
799.0,567.0,871.0,553.0,835.0,560.0,-1.0,-1.0,0.0,0.0
799.0,556.0,871.0,571.0,835.0,563.0,-1.0,-1.0,0.0,0.0
801.0,556.0,871.0,571.0,836.0,563.0,4.52,4.48,0.0,0.0
791.0,550.0,877.0,559.0,834.0,554.0,-1.0,-1.0,0.0,0.0
791.0,554.0,875.0,561.0,833.0,557.0,-1.0,-1.0,0.0,0.0
793.0,553.0,874.0,558.0,833.0,555.0,4.52,4.49,0.0,0.0
817.0,566.0,871.0,554.0,844.0,560.0,-1.0,-1.0,0.0,0.0
799.0,567.0,866.0,556.0,832.0,561.0,-1.0,-1.0,0.0,0.0
794.0,572.0,869.0,556.0,831.0,564.0,4.5,4.48,0.0,0.0
793.0,574.0,870.0,584.0,831.0,579.0,-1.0,-1.0,0.0,0.0
807.0,569.0,866.0,564.0,836.0,566.0,-1.0,-1.0,0.0,0.0
808.0,568.0,862.0,565.0,835.0,566.0,4.53,4.49,0.0,0.0
