GazePointLeftX (ADCSpx),GazePointLeftY (ADCSpx),GazePointRightX (ADCSpx),GazePointRightY (ADCSpx),GazePointX (ADCSpx),GazePointY (ADCSpx),PupilLeft,PupilRight,ValidityLeft,ValidityRight
1015.0,491.0,1006.0,492.0,1010.0,491.0,2.48,2.6,0.0,0.0
1010.0,504.0,1011.0,487.0,1010.0,495.0,-1.0,-1.0,0.0,0.0
1005.0,516.0,987.0,483.0,996.0,499.0,-1.0,-1.0,0.0,0.0
999.0,498.0,978.0,491.0,988.0,494.0,2.44,2.44,0.0,0.0
999.0,489.0,978.0,491.0,988.0,490.0,-1.0,-1.0,0.0,0.0
1006.0,516.0,984.0,505.0,995.0,510.0,-1.0,-1.0,0.0,0.0
1013.0,499.0,988.0,515.0,1000.0,507.0,2.32,2.55,0.0,0.0
1004.0,531.0,982.0,518.0,993.0,524.0,-1.0,-1.0,0.0,0.0
976.0,515.0,927.0,483.0,951.0,499.0,-1.0,-1.0,0.0,0.0
910.0,560.0,880.0,424.0,895.0,492.0,2.55,2.06,0.0,0.0
842.0,526.0,850.0,508.0,846.0,517.0,-1.0,-1.0,0.0,0.0
827.0,542.0,817.0,520.0,822.0,531.0,-1.0,-1.0,0.0,0.0
864.0,554.0,817.0,520.0,840.0,537.0,2.76,2.66,0.0,0.0
858.0,546.0,815.0,507.0,836.0,526.0,-1.0,-1.0,0.0,0.0
824.0,493.0,823.0,538.0,823.0,515.0,-1.0,-1.0,0.0,0.0
825.0,515.0,813.0,495.0,819.0,505.0,2.58,2.33,0.0,0.0
835.0,475.0,816.0,499.0,825.0,487.0,-1.0,-1.0,0.0,0.0
819.0,524.0,826.0,486.0,822.0,505.0,-1.0,-1.0,0.0,0.0
805.0,536.0,831.0,501.0,818.0,518.0,2.53,2.2,0.0,0.0
825.0,543.0,821.0,454.0,823.0,498.0,-1.0,-1.0,0.0,0.0
833.0,534.0,805.0,456.0,819.0,495.0,-1.0,-1.0,0.0,0.0
820.0,513.0,808.0,473.0,814.0,493.0,2.43,2.38,0.0,0.0
820.0,513.0,810.0,477.0,815.0,495.0,-1.0,-1.0,0.0,0.0
821.0,502.0,819.0,474.0,820.0,488.0,-1.0,-1.0,0.0,0.0
808.0,499.0,830.0,479.0,819.0,489.0,2.49,2.31,0.0,0.0
809.0,504.0,821.0,489.0,815.0,496.0,-1.0,-1.0,0.0,0.0
815.0,468.0,822.0,496.0,818.0,482.0,-1.0,-1.0,0.0,0.0
806.0,472.0,814.0,509.0,810.0,490.0,2.39,2.48,0.0,0.0
810.0,471.0,825.0,513.0,817.0,492.0,-1.0,-1.0,0.0,0.0
802.0,480.0,821.0,512.0,811.0,496.0,-1.0,-1.0,0.0,0.0
801.0,482.0,811.0,519.0,806.0,500.0,2.36,2.7,0.0,0.0
792.0,493.0,820.0,555.0,806.0,524.0,-1.0,-1.0,0.0,0.0
789.0,492.0,802.0,547.0,795.0,519.0,-1.0,-1.0,0.0,0.0
792.0,494.0,792.0,494.0,792.0,494.0,2.47,2.47,0.0,0.0
807.0,528.0,807.0,528.0,807.0,528.0,-1.0,-1.0,0.0,0.0
797.0,521.0,802.0,476.0,799.0,498.0,-1.0,-1.0,0.0,0.0
792.0,516.0,807.0,456.0,799.0,486.0,2.47,2.23,0.0,0.0
814.0,488.0,814.0,488.0,814.0,488.0,-1.0,-1.0,0.0,0.0
802.0,495.0,831.0,475.0,816.0,485.0,-1.0,-1.0,0.0,0.0
799.0,472.0,829.0,475.0,814.0,473.0,2.51,2.27,0.0,0.0
804.0,428.0,804.0,428.0,804.0,428.0,-1.0,-1.0,0.0,0.0
803.0,470.0,807.0,444.0,805.0,457.0,-1.0,-1.0,0.0,0.0
803.0,470.0,810.0,433.0,806.0,451.0,2.55,2.13,0.0,0.0
817.0,497.0,831.0,504.0,824.0,500.0,-1.0,-1.0,0.0,0.0
843.0,441.0,843.0,441.0,843.0,441.0,-1.0,-1.0,0.0,0.0
810.0,481.0,845.0,468.0,827.0,474.0,2.54,2.43,0.0,0.0
795.0,465.0,832.0,461.0,813.0,463.0,-1.0,-1.0,0.0,0.0
799.0,495.0,807.0,493.0,803.0,494.0,-1.0,-1.0,0.0,0.0
806.0,501.0,800.0,507.0,803.0,504.0,2.4,2.19,0.0,0.0
806.0,501.0,805.0,509.0,805.0,505.0,-1.0,-1.0,0.0,0.0
814.0,477.0,805.0,481.0,809.0,479.0,-1.0,-1.0,0.0,0.0
816.0,471.0,802.0,472.0,809.0,471.0,2.61,2.35,0.0,0.0
805.0,527.0,814.0,487.0,809.0,507.0,-1.0,-1.0,0.0,0.0
808.0,564.0,816.0,546.0,812.0,555.0,-1.0,-1.0,0.0,0.0
807.0,545.0,817.0,559.0,812.0,552.0,2.41,2.65,0.0,0.0
812.0,528.0,814.0,558.0,813.0,543.0,-1.0,-1.0,0.0,0.0
843.0,497.0,823.0,563.0,833.0,530.0,-1.0,-1.0,0.0,0.0
853.0,510.0,823.0,563.0,838.0,536.0,2.52,2.39,0.0,0.0
842.0,564.0,824.0,574.0,833.0,569.0,-1.0,-1.0,0.0,0.0
826.0,564.0,811.0,536.0,818.0,550.0,-1.0,-1.0,0.0,0.0
813.0,544.0,811.0,560.0,812.0,552.0,2.38,2.25,0.0,0.0
804.0,526.0,800.0,531.0,802.0,528.0,-1.0,-1.0,0.0,0.0
