,clf,strategy,mae
0,Dummy,all,64.84601793783203
1,Dummy,avg,64.61793584618444
2,Dummy,both_eyes,64.96005898365583
3,Dummy,left,65.01843607340071
4,Dummy,right,64.90168189391093
5,LinearReg,all,56.989240047952705
6,LinearReg,avg,57.045112695804235
7,LinearReg,both_eyes,57.09073146281901
8,LinearReg,left,59.04553395878524
9,LinearReg,right,58.519458658548366
