GazePointLeftX (ADCSpx),GazePointLeftY (ADCSpx),GazePointRightX (ADCSpx),GazePointRightY (ADCSpx),GazePointX (ADCSpx),GazePointY (ADCSpx),PupilLeft,PupilRight,ValidityLeft,ValidityRight
373.0,541.0,384.0,537.0,378.0,539.0,2.51,2.64,0.0,0.0
374.0,545.0,373.0,541.0,373.0,543.0,-1.0,-1.0,0.0,0.0
381.0,515.0,375.0,562.0,378.0,538.0,-1.0,-1.0,0.0,0.0
384.0,544.0,379.0,576.0,381.0,560.0,2.57,2.73,0.0,0.0
385.0,553.0,379.0,576.0,382.0,564.0,-1.0,-1.0,0.0,0.0
376.0,563.0,376.0,563.0,376.0,563.0,-1.0,-1.0,0.0,0.0
389.0,557.0,366.0,552.0,377.0,554.0,2.63,2.64,0.0,0.0
383.0,548.0,359.0,568.0,371.0,558.0,-1.0,-1.0,0.0,0.0
378.0,539.0,390.0,526.0,384.0,532.0,-1.0,-1.0,0.0,0.0
373.0,535.0,380.0,521.0,376.0,528.0,2.58,2.57,0.0,0.0
373.0,539.0,380.0,521.0,376.0,530.0,-1.0,-1.0,0.0,0.0
375.0,538.0,382.0,537.0,378.0,537.0,-1.0,-1.0,0.0,0.0
370.0,536.0,395.0,543.0,382.0,539.0,2.58,2.69,0.0,0.0
375.0,537.0,432.0,523.0,403.0,530.0,-1.0,-1.0,0.0,0.0
399.0,521.0,399.0,521.0,399.0,521.0,-1.0,-1.0,0.0,0.0
378.0,533.0,387.0,573.0,382.0,553.0,2.62,2.71,0.0,0.0
375.0,534.0,375.0,548.0,375.0,541.0,-1.0,-1.0,0.0,0.0
377.0,527.0,369.0,531.0,373.0,529.0,-1.0,-1.0,0.0,0.0
378.0,534.0,363.0,516.0,370.0,525.0,2.58,2.62,0.0,0.0
383.0,537.0,360.0,532.0,371.0,534.0,-1.0,-1.0,0.0,0.0
395.0,516.0,395.0,516.0,395.0,516.0,-1.0,-1.0,0.0,0.0
386.0,521.0,393.0,528.0,389.0,524.0,2.55,2.69,0.0,0.0
385.0,528.0,382.0,545.0,383.0,536.0,-1.0,-1.0,0.0,0.0
394.0,556.0,402.0,544.0,398.0,550.0,-1.0,-1.0,0.0,0.0
435.0,557.0,458.0,519.0,446.0,538.0,2.59,2.45,0.0,0.0
485.0,532.0,485.0,532.0,485.0,532.0,-1.0,-1.0,0.0,0.0
540.0,523.0,539.0,473.0,539.0,498.0,-1.0,-1.0,0.0,0.0
547.0,501.0,556.0,498.0,551.0,499.0,2.48,2.61,0.0,0.0
550.0,506.0,542.0,509.0,546.0,507.0,-1.0,-1.0,0.0,0.0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
552.0,512.0,548.0,508.0,550.0,510.0,2.52,2.61,0.0,0.0
554.0,522.0,563.0,497.0,558.0,509.0,-1.0,-1.0,0.0,0.0
608.0,499.0,608.0,499.0,608.0,499.0,-1.0,-1.0,0.0,0.0
534.0,518.0,599.0,546.0,566.0,532.0,2.47,2.65,0.0,0.0
535.0,518.0,609.0,511.0,572.0,514.0,-1.0,-1.0,0.0,0.0
552.0,529.0,552.0,529.0,552.0,529.0,-1.0,-1.0,0.0,0.0
555.0,530.0,602.0,497.0,578.0,513.0,2.49,2.6,0.0,0.0
557.0,517.0,582.0,499.0,569.0,508.0,-1.0,-1.0,0.0,0.0
566.0,514.0,598.0,501.0,582.0,507.0,-1.0,-1.0,0.0,0.0
