1,metric,model,method
0.647058824,acc,LSTM_stateful,end_to_end stateful
0.588235294,acc,LSTM_stateful,end_to_end stateful
0.647058824,acc,LSTM_stateful,end_to_end stateful
0.588235294,acc,LSTM_stateful,end_to_end stateful
0.470588235,acc,LSTM_stateful,end_to_end stateful
0.689393939,roc,LSTM_stateful,end_to_end stateful
0.564285714,roc,LSTM_stateful,end_to_end stateful
0.638888889,roc,LSTM_stateful,end_to_end stateful
0.583333333,roc,LSTM_stateful,end_to_end stateful
0.485714286,roc,LSTM_stateful,end_to_end stateful
0.666666667,fms,LSTM_stateful,end_to_end stateful
0.666666667,fms,LSTM_stateful,end_to_end stateful
0.7,fms,LSTM_stateful,end_to_end stateful
0.533333333,fms,LSTM_stateful,end_to_end stateful
0.470588235,fms,LSTM_stateful,end_to_end stateful
0.857142857,precision,LSTM_stateful,end_to_end stateful
0.636363636,precision,LSTM_stateful,end_to_end stateful
0.636363636,precision,LSTM_stateful,end_to_end stateful
0.571428571,precision,LSTM_stateful,end_to_end stateful
0.571428571,precision,LSTM_stateful,end_to_end stateful
0.545454545,recall,LSTM_stateful,end_to_end stateful
0.7,recall,LSTM_stateful,end_to_end stateful
0.777777778,recall,LSTM_stateful,end_to_end stateful
0.5,recall,LSTM_stateful,end_to_end stateful
0.4,recall,LSTM_stateful,end_to_end stateful
0.833333333,specificity,LSTM_stateful,end_to_end stateful
0.428571429,specificity,LSTM_stateful,end_to_end stateful
0.5,specificity,LSTM_stateful,end_to_end stateful
0.666666667,specificity,LSTM_stateful,end_to_end stateful
0.571428571,specificity,LSTM_stateful,end_to_end stateful
