1,metric,model,method
0.470588235,acc,LSTM_stateful,end_to_end stateful
0.882352941,acc,LSTM_stateful,end_to_end stateful
0.705882353,acc,LSTM_stateful,end_to_end stateful
0.529411765,acc,LSTM_stateful,end_to_end stateful
0.529411765,acc,LSTM_stateful,end_to_end stateful
0.5,roc,LSTM_stateful,end_to_end stateful
0.878571429,roc,LSTM_stateful,end_to_end stateful
0.707142857,roc,LSTM_stateful,end_to_end stateful
0.5,roc,LSTM_stateful,end_to_end stateful
0.55,roc,LSTM_stateful,end_to_end stateful
0.64,fms,LSTM_stateful,end_to_end stateful
0.9,fms,LSTM_stateful,end_to_end stateful
0.736842105,fms,LSTM_stateful,end_to_end stateful
0.692307692,fms,LSTM_stateful,end_to_end stateful
0.6,fms,LSTM_stateful,end_to_end stateful
0.470588235,precision,LSTM_stateful,end_to_end stateful
0.9,precision,LSTM_stateful,end_to_end stateful
0.777777778,precision,LSTM_stateful,end_to_end stateful
0.529411765,precision,LSTM_stateful,end_to_end stateful
0.75,precision,LSTM_stateful,end_to_end stateful
1,recall,LSTM_stateful,end_to_end stateful
0.9,recall,LSTM_stateful,end_to_end stateful
0.7,recall,LSTM_stateful,end_to_end stateful
1,recall,LSTM_stateful,end_to_end stateful
0.5,recall,LSTM_stateful,end_to_end stateful
0,specificity,LSTM_stateful,end_to_end stateful
0.857142857,specificity,LSTM_stateful,end_to_end stateful
0.714285714,specificity,LSTM_stateful,end_to_end stateful
0,specificity,LSTM_stateful,end_to_end stateful
0.6,specificity,LSTM_stateful,end_to_end stateful
