GazePointLeftX (ADCSpx),GazePointLeftY (ADCSpx),GazePointRightX (ADCSpx),GazePointRightY (ADCSpx),GazePointX (ADCSpx),GazePointY (ADCSpx),PupilLeft,PupilRight,ValidityLeft,ValidityRight
744.0,391.0,761.0,381.0,752.0,386.0,-1.0,-1.0,0.0,0.0
735.0,349.0,735.0,349.0,735.0,349.0,-1.0,-1.0,0.0,0.0
740.0,363.0,773.0,373.0,756.0,368.0,3.19,3.21,0.0,0.0
768.0,376.0,781.0,388.0,774.0,382.0,-1.0,-1.0,0.0,0.0
758.0,391.0,780.0,389.0,769.0,390.0,-1.0,-1.0,0.0,0.0
764.0,409.0,781.0,372.0,772.0,390.0,3.27,3.25,0.0,0.0
769.0,430.0,769.0,430.0,769.0,430.0,-1.0,-1.0,0.0,0.0
770.0,449.0,773.0,370.0,771.0,409.0,-1.0,-1.0,0.0,0.0
759.0,416.0,770.0,371.0,764.0,393.0,3.15,3.22,0.0,0.0
762.0,437.0,773.0,386.0,767.0,411.0,-1.0,-1.0,0.0,0.0
766.0,404.0,766.0,404.0,766.0,404.0,-1.0,-1.0,0.0,0.0
769.0,448.0,777.0,395.0,773.0,421.0,3.21,3.19,0.0,0.0
767.0,444.0,765.0,376.0,766.0,410.0,-1.0,-1.0,0.0,0.0
773.0,430.0,772.0,365.0,772.0,397.0,-1.0,-1.0,0.0,0.0
765.0,419.0,764.0,374.0,764.0,396.0,3.13,3.18,0.0,0.0
748.0,383.0,748.0,383.0,748.0,383.0,-1.0,-1.0,0.0,0.0
763.0,367.0,763.0,367.0,763.0,367.0,-1.0,-1.0,0.0,0.0
746.0,391.0,763.0,363.0,754.0,377.0,3.15,3.2,0.0,0.0
742.0,389.0,742.0,389.0,742.0,389.0,-1.0,-1.0,0.0,0.0
751.0,382.0,787.0,351.0,769.0,366.0,-1.0,-1.0,0.0,0.0
753.0,374.0,792.0,359.0,772.0,366.0,3.17,3.24,0.0,0.0
787.0,401.0,793.0,359.0,790.0,380.0,-1.0,-1.0,0.0,0.0
755.0,390.0,753.0,370.0,754.0,380.0,-1.0,-1.0,0.0,0.0
758.0,387.0,755.0,367.0,756.0,377.0,3.19,3.14,0.0,0.0
747.0,395.0,772.0,378.0,759.0,386.0,-1.0,-1.0,0.0,0.0
774.0,378.0,774.0,378.0,774.0,378.0,-1.0,-1.0,0.0,0.0
741.0,401.0,766.0,383.0,753.0,392.0,3.15,3.2,0.0,0.0
737.0,395.0,764.0,369.0,750.0,382.0,-1.0,-1.0,0.0,0.0
740.0,397.0,761.0,358.0,750.0,377.0,-1.0,-1.0,0.0,0.0
752.0,414.0,765.0,353.0,758.0,383.0,3.15,3.23,0.0,0.0
747.0,395.0,768.0,354.0,757.0,374.0,-1.0,-1.0,0.0,0.0
715.0,331.0,758.0,367.0,736.0,349.0,-1.0,-1.0,0.0,0.0
734.0,343.0,755.0,378.0,744.0,360.0,3.13,3.21,0.0,0.0
755.0,396.0,755.0,396.0,755.0,396.0,-1.0,-1.0,0.0,0.0
736.0,349.0,779.0,372.0,757.0,360.0,-1.0,-1.0,0.0,0.0
748.0,367.0,777.0,367.0,762.0,367.0,3.21,3.2,0.0,0.0
739.0,363.0,766.0,361.0,752.0,362.0,-1.0,-1.0,0.0,0.0
734.0,375.0,747.0,379.0,740.0,377.0,-1.0,-1.0,0.0,0.0
741.0,352.0,749.0,381.0,745.0,366.0,3.1,3.16,0.0,0.0
718.0,349.0,771.0,399.0,744.0,374.0,-1.0,-1.0,0.0,0.0
774.0,397.0,774.0,397.0,774.0,397.0,-1.0,-1.0,0.0,0.0
716.0,333.0,779.0,393.0,747.0,363.0,3.09,3.08,0.0,0.0
749.0,370.0,756.0,383.0,752.0,376.0,-1.0,-1.0,0.0,0.0
757.0,381.0,768.0,360.0,762.0,370.0,-1.0,-1.0,0.0,0.0
761.0,377.0,779.0,342.0,770.0,359.0,3.05,3.04,0.0,0.0
758.0,378.0,758.0,378.0,758.0,378.0,-1.0,-1.0,0.0,0.0
755.0,369.0,755.0,369.0,755.0,369.0,-1.0,-1.0,0.0,0.0
745.0,389.0,756.0,373.0,750.0,381.0,2.95,2.97,0.0,0.0
752.0,399.0,744.0,353.0,748.0,376.0,-1.0,-1.0,0.0,0.0
736.0,361.0,736.0,361.0,736.0,361.0,-1.0,-1.0,0.0,0.0
743.0,452.0,705.0,407.0,724.0,429.0,3.07,3.04,0.0,0.0
704.0,490.0,670.0,479.0,687.0,484.0,-1.0,-1.0,0.0,0.0
648.0,549.0,648.0,549.0,648.0,549.0,-1.0,-1.0,0.0,0.0
700.0,579.0,686.0,594.0,693.0,586.0,3.05,2.96,0.0,0.0
728.0,674.0,671.0,601.0,699.0,637.0,-1.0,-1.0,0.0,0.0
664.0,592.0,664.0,592.0,664.0,592.0,-1.0,-1.0,0.0,0.0
697.0,642.0,664.0,607.0,680.0,624.0,2.82,2.98,0.0,0.0
674.0,600.0,674.0,600.0,674.0,600.0,-1.0,-1.0,0.0,0.0
658.0,614.0,679.0,611.0,668.0,612.0,-1.0,-1.0,0.0,0.0
714.0,682.0,675.0,602.0,694.0,642.0,3.07,2.86,0.0,0.0
701.0,682.0,653.0,593.0,677.0,637.0,-1.0,-1.0,0.0,0.0
639.0,599.0,639.0,599.0,639.0,599.0,-1.0,-1.0,0.0,0.0
635.0,610.0,634.0,608.0,634.0,609.0,2.45,2.89,0.0,0.0
665.0,634.0,665.0,634.0,665.0,634.0,-1.0,-1.0,0.0,0.0
634.0,610.0,634.0,610.0,634.0,610.0,-1.0,-1.0,0.0,0.0
723.0,678.0,653.0,602.0,688.0,640.0,2.95,2.76,0.0,0.0
675.0,652.0,675.0,652.0,675.0,652.0,-1.0,-1.0,0.0,0.0
659.0,655.0,659.0,655.0,659.0,655.0,-1.0,-1.0,0.0,0.0
648.0,637.0,658.0,610.0,653.0,623.0,2.77,2.82,0.0,0.0
645.0,606.0,645.0,606.0,645.0,606.0,-1.0,-1.0,0.0,0.0
657.0,610.0,657.0,610.0,657.0,610.0,-1.0,-1.0,0.0,0.0
681.0,669.0,654.0,612.0,667.0,640.0,3.2,2.78,0.0,0.0
732.0,687.0,732.0,687.0,732.0,687.0,-1.0,-1.0,0.0,0.0
651.0,583.0,651.0,583.0,651.0,583.0,-1.0,-1.0,0.0,0.0
657.0,575.0,657.0,575.0,657.0,575.0,2.72,2.72,0.0,0.0
642.0,620.0,657.0,568.0,649.0,594.0,-1.0,-1.0,0.0,0.0
682.0,598.0,651.0,600.0,666.0,599.0,-1.0,-1.0,0.0,0.0
645.0,621.0,645.0,621.0,645.0,621.0,2.8,2.8,0.0,0.0
622.0,548.0,649.0,622.0,635.0,585.0,-1.0,-1.0,0.0,0.0
651.0,570.0,651.0,570.0,651.0,570.0,-1.0,-1.0,0.0,0.0
651.0,570.0,651.0,570.0,651.0,570.0,2.87,2.87,0.0,0.0
666.0,591.0,645.0,582.0,655.0,586.0,-1.0,-1.0,0.0,0.0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
648.0,604.0,648.0,604.0,648.0,604.0,2.73,2.73,0.0,0.0
767.0,672.0,651.0,665.0,709.0,668.0,-1.0,-1.0,0.0,0.0
