1,metric,model,method
0.5294117647058824,acc,RandomForest,canary
0.6470588235294118,acc,RandomForest,canary
0.625,acc,RandomForest,canary
0.6875,acc,RandomForest,canary
0.875,acc,RandomForest,canary
0.6875,acc,RandomForest,canary
0.6875,acc,RandomForest,canary
0.875,acc,RandomForest,canary
0.8125,acc,RandomForest,canary
0.6875,acc,RandomForest,canary
0.5972222222222222,roc,RandomForest,canary
0.5972222222222223,roc,RandomForest,canary
0.6640625,roc,RandomForest,canary
0.796875,roc,RandomForest,canary
0.921875,roc,RandomForest,canary
0.671875,roc,RandomForest,canary
0.828125,roc,RandomForest,canary
0.921875,roc,RandomForest,canary
0.75,roc,RandomForest,canary
0.6904761904761905,roc,RandomForest,canary
0.42857142857142855,fms,RandomForest,canary
0.5714285714285715,fms,RandomForest,canary
0.5714285714285715,fms,RandomForest,canary
0.6666666666666666,fms,RandomForest,canary
0.875,fms,RandomForest,canary
0.6153846153846154,fms,RandomForest,canary
0.7058823529411765,fms,RandomForest,canary
0.888888888888889,fms,RandomForest,canary
0.823529411764706,fms,RandomForest,canary
0.6666666666666666,fms,RandomForest,canary
0.5,precision,RandomForest,canary
0.6666666666666666,precision,RandomForest,canary
0.6666666666666666,precision,RandomForest,canary
0.7142857142857143,precision,RandomForest,canary
0.875,precision,RandomForest,canary
0.8,precision,RandomForest,canary
0.6666666666666666,precision,RandomForest,canary
0.8,precision,RandomForest,canary
0.7777777777777778,precision,RandomForest,canary
0.625,precision,RandomForest,canary
0.375,recall,RandomForest,canary
0.5,recall,RandomForest,canary
0.5,recall,RandomForest,canary
0.625,recall,RandomForest,canary
0.875,recall,RandomForest,canary
0.5,recall,RandomForest,canary
0.75,recall,RandomForest,canary
1.0,recall,RandomForest,canary
0.875,recall,RandomForest,canary
0.7142857142857143,recall,RandomForest,canary
0.6666666666666666,specificity,RandomForest,canary
0.7777777777777778,specificity,RandomForest,canary
0.75,specificity,RandomForest,canary
0.75,specificity,RandomForest,canary
0.875,specificity,RandomForest,canary
0.875,specificity,RandomForest,canary
0.625,specificity,RandomForest,canary
0.75,specificity,RandomForest,canary
0.75,specificity,RandomForest,canary
0.6666666666666666,specificity,RandomForest,canary
0.5882352941176471,acc,GausNaiveBayes,canary
0.5294117647058824,acc,GausNaiveBayes,canary
0.625,acc,GausNaiveBayes,canary
0.75,acc,GausNaiveBayes,canary
0.75,acc,GausNaiveBayes,canary
0.5,acc,GausNaiveBayes,canary
0.625,acc,GausNaiveBayes,canary
0.875,acc,GausNaiveBayes,canary
0.6875,acc,GausNaiveBayes,canary
0.6875,acc,GausNaiveBayes,canary
0.7222222222222222,roc,GausNaiveBayes,canary
0.5,roc,GausNaiveBayes,canary
0.8125,roc,GausNaiveBayes,canary
0.796875,roc,GausNaiveBayes,canary
0.890625,roc,GausNaiveBayes,canary
0.546875,roc,GausNaiveBayes,canary
0.8125,roc,GausNaiveBayes,canary
0.90625,roc,GausNaiveBayes,canary
0.640625,roc,GausNaiveBayes,canary
0.6825396825396826,roc,GausNaiveBayes,canary
0.631578947368421,fms,GausNaiveBayes,canary
0.5,fms,GausNaiveBayes,canary
0.625,fms,GausNaiveBayes,canary
0.75,fms,GausNaiveBayes,canary
0.75,fms,GausNaiveBayes,canary
0.5,fms,GausNaiveBayes,canary
0.6666666666666665,fms,GausNaiveBayes,canary
0.888888888888889,fms,GausNaiveBayes,canary
0.7368421052631579,fms,GausNaiveBayes,canary
0.6666666666666666,fms,GausNaiveBayes,canary
0.5454545454545454,precision,GausNaiveBayes,canary
0.5,precision,GausNaiveBayes,canary
0.625,precision,GausNaiveBayes,canary
0.75,precision,GausNaiveBayes,canary
0.75,precision,GausNaiveBayes,canary
0.5,precision,GausNaiveBayes,canary
0.6,precision,GausNaiveBayes,canary
0.8,precision,GausNaiveBayes,canary
0.6363636363636364,precision,GausNaiveBayes,canary
0.625,precision,GausNaiveBayes,canary
0.75,recall,GausNaiveBayes,canary
0.5,recall,GausNaiveBayes,canary
0.625,recall,GausNaiveBayes,canary
0.75,recall,GausNaiveBayes,canary
0.75,recall,GausNaiveBayes,canary
0.5,recall,GausNaiveBayes,canary
0.75,recall,GausNaiveBayes,canary
1.0,recall,GausNaiveBayes,canary
0.875,recall,GausNaiveBayes,canary
0.7142857142857143,recall,GausNaiveBayes,canary
0.4444444444444444,specificity,GausNaiveBayes,canary
0.5555555555555556,specificity,GausNaiveBayes,canary
0.625,specificity,GausNaiveBayes,canary
0.75,specificity,GausNaiveBayes,canary
0.75,specificity,GausNaiveBayes,canary
0.5,specificity,GausNaiveBayes,canary
0.5,specificity,GausNaiveBayes,canary
0.75,specificity,GausNaiveBayes,canary
0.5,specificity,GausNaiveBayes,canary
0.6666666666666666,specificity,GausNaiveBayes,canary
0.7647058823529411,acc,LogReg,canary
0.5294117647058824,acc,LogReg,canary
0.6875,acc,LogReg,canary
0.75,acc,LogReg,canary
0.8125,acc,LogReg,canary
0.5,acc,LogReg,canary
0.6875,acc,LogReg,canary
0.8125,acc,LogReg,canary
0.75,acc,LogReg,canary
0.6875,acc,LogReg,canary
0.7916666666666667,roc,LogReg,canary
0.4861111111111111,roc,LogReg,canary
0.859375,roc,LogReg,canary
0.828125,roc,LogReg,canary
0.90625,roc,LogReg,canary
0.453125,roc,LogReg,canary
0.875,roc,LogReg,canary
0.9375,roc,LogReg,canary
0.703125,roc,LogReg,canary
0.746031746031746,roc,LogReg,canary
0.75,fms,LogReg,canary
0.5,fms,LogReg,canary
0.6666666666666666,fms,LogReg,canary
0.7142857142857143,fms,LogReg,canary
0.7999999999999999,fms,LogReg,canary
0.3333333333333333,fms,LogReg,canary
0.7058823529411765,fms,LogReg,canary
0.7999999999999999,fms,LogReg,canary
0.75,fms,LogReg,canary
0.6666666666666666,fms,LogReg,canary
0.75,precision,LogReg,canary
0.5,precision,LogReg,canary
0.7142857142857143,precision,LogReg,canary
0.8333333333333334,precision,LogReg,canary
0.8571428571428571,precision,LogReg,canary
0.5,precision,LogReg,canary
0.6666666666666666,precision,LogReg,canary
0.8571428571428571,precision,LogReg,canary
0.75,precision,LogReg,canary
0.625,precision,LogReg,canary
0.75,recall,LogReg,canary
0.5,recall,LogReg,canary
0.625,recall,LogReg,canary
0.625,recall,LogReg,canary
0.75,recall,LogReg,canary
0.25,recall,LogReg,canary
0.75,recall,LogReg,canary
0.75,recall,LogReg,canary
0.75,recall,LogReg,canary
0.7142857142857143,recall,LogReg,canary
0.7777777777777778,specificity,LogReg,canary
0.5555555555555556,specificity,LogReg,canary
0.75,specificity,LogReg,canary
0.875,specificity,LogReg,canary
0.875,specificity,LogReg,canary
0.75,specificity,LogReg,canary
0.625,specificity,LogReg,canary
0.875,specificity,LogReg,canary
0.75,specificity,LogReg,canary
0.6666666666666666,specificity,LogReg,canary
