1,metric,model,method
0.631578947368421,acc,GRU,multi-chunk
0.7368421052631579,acc,GRU,multi-chunk
0.5789473684210527,acc,GRU,multi-chunk
0.3684210526315789,acc,GRU,multi-chunk
0.3157894736842105,acc,GRU,multi-chunk
0.47368421052631576,acc,GRU,multi-chunk
0.7894736842105263,acc,GRU,multi-chunk
0.631578947368421,acc,GRU,multi-chunk
0.4444444444444444,acc,GRU,multi-chunk
0.5555555555555556,acc,GRU,multi-chunk
0.5,roc,GRU,multi-chunk
0.673076923076923,roc,GRU,multi-chunk
0.5681818181818182,roc,GRU,multi-chunk
0.5714285714285714,roc,GRU,multi-chunk
0.31666666666666665,roc,GRU,multi-chunk
0.4833333333333334,roc,GRU,multi-chunk
0.7928571428571429,roc,GRU,multi-chunk
0.5,roc,GRU,multi-chunk
0.4125,roc,GRU,multi-chunk
0.5555555555555556,roc,GRU,multi-chunk
0.0,fms,GRU,multi-chunk
0.5454545454545454,fms,GRU,multi-chunk
0.5,fms,GRU,multi-chunk
0.25,fms,GRU,multi-chunk
0.3157894736842105,fms,GRU,multi-chunk
0.37499999999999994,fms,GRU,multi-chunk
0.6666666666666666,fms,GRU,multi-chunk
0.0,fms,GRU,multi-chunk
0.16666666666666666,fms,GRU,multi-chunk
0.3333333333333333,fms,GRU,multi-chunk
0.0,precision,GRU,multi-chunk
0.6,precision,GRU,multi-chunk
0.5,precision,GRU,multi-chunk
1.0,precision,GRU,multi-chunk
0.3,precision,GRU,multi-chunk
0.5,precision,GRU,multi-chunk
0.5714285714285714,precision,GRU,multi-chunk
0.0,precision,GRU,multi-chunk
0.25,precision,GRU,multi-chunk
0.6666666666666666,precision,GRU,multi-chunk
0.0,recall,GRU,multi-chunk
0.5,recall,GRU,multi-chunk
0.5,recall,GRU,multi-chunk
0.14285714285714285,recall,GRU,multi-chunk
0.3333333333333333,recall,GRU,multi-chunk
0.3,recall,GRU,multi-chunk
0.8,recall,GRU,multi-chunk
0.0,recall,GRU,multi-chunk
0.125,recall,GRU,multi-chunk
0.2222222222222222,recall,GRU,multi-chunk
1.0,specificity,GRU,multi-chunk
0.8461538461538461,specificity,GRU,multi-chunk
0.6363636363636364,specificity,GRU,multi-chunk
1.0,specificity,GRU,multi-chunk
0.3,specificity,GRU,multi-chunk
0.6666666666666666,specificity,GRU,multi-chunk
0.7857142857142857,specificity,GRU,multi-chunk
1.0,specificity,GRU,multi-chunk
0.7,specificity,GRU,multi-chunk
0.8888888888888888,specificity,GRU,multi-chunk
0.0,tp,GRU,multi-chunk
3.0,tp,GRU,multi-chunk
4.0,tp,GRU,multi-chunk
2.0,tp,GRU,multi-chunk
3.0,tp,GRU,multi-chunk
3.0,tp,GRU,multi-chunk
4.0,tp,GRU,multi-chunk
0.0,tp,GRU,multi-chunk
1.0,tp,GRU,multi-chunk
2.0,tp,GRU,multi-chunk
0.0,fp,GRU,multi-chunk
2.0,fp,GRU,multi-chunk
4.0,fp,GRU,multi-chunk
0.0,fp,GRU,multi-chunk
7.0,fp,GRU,multi-chunk
3.0,fp,GRU,multi-chunk
3.0,fp,GRU,multi-chunk
0.0,fp,GRU,multi-chunk
3.0,fp,GRU,multi-chunk
1.0,fp,GRU,multi-chunk
7.0,fn,GRU,multi-chunk
3.0,fn,GRU,multi-chunk
4.0,fn,GRU,multi-chunk
12.0,fn,GRU,multi-chunk
6.0,fn,GRU,multi-chunk
7.0,fn,GRU,multi-chunk
1.0,fn,GRU,multi-chunk
7.0,fn,GRU,multi-chunk
7.0,fn,GRU,multi-chunk
7.0,fn,GRU,multi-chunk
12.0,tn,GRU,multi-chunk
11.0,tn,GRU,multi-chunk
7.0,tn,GRU,multi-chunk
5.0,tn,GRU,multi-chunk
3.0,tn,GRU,multi-chunk
6.0,tn,GRU,multi-chunk
11.0,tn,GRU,multi-chunk
12.0,tn,GRU,multi-chunk
7.0,tn,GRU,multi-chunk
8.0,tn,GRU,multi-chunk
