gaze_0_x,gaze_0_y,gaze_0_z,gaze_1_x,gaze_1_y,gaze_1_z,gaze_avg_x,gaze_avg_y,gaze_avg_z
0.012252,0.044779,-0.998922,-0.118617,0.10219,-0.987668,-0.0531825,0.07348450000000001,-0.993295
0.048969,0.025022,-0.998487,-0.117804,0.091831,-0.988782,-0.034417500000000004,0.0584265,-0.9936345
0.04686,0.04715,-0.997788,-0.118117,0.103258,-0.987616,-0.0356285,0.075204,-0.992702
0.054759,0.030658,-0.998029,-0.116406,0.102432,-0.987906,-0.030823499999999997,0.06654499999999999,-0.9929675
0.035497,0.036944,-0.998687,-0.092431,0.111482,-0.989459,-0.028467,0.074213,-0.994073
0.021372,0.054352,-0.998293,-0.100224,0.110221,-0.988841,-0.039425999999999996,0.0822865,-0.993567
-0.022932,0.050087,-0.998482,-0.094553,0.065091,-0.99339,-0.0587425,0.057589,-0.9959359999999999
-0.019786,0.024536,-0.999503,-0.047551,0.048117,-0.997709,-0.033668500000000004,0.0363265,-0.998606
0.070946,0.056791,-0.995862,-0.006536,0.064724,-0.997882,0.032205,0.060757500000000006,-0.996872
0.03998,0.039305,-0.998427,0.008466,0.061875,-0.998048,0.024223,0.050589999999999996,-0.9982375
0.05761,0.036463,-0.997673,0.038809,0.058425,-0.997537,0.0482095,0.047444,-0.9976050000000001
0.07828,0.069622,-0.994497,-0.011384,0.052363,-0.998563,0.033448,0.060992500000000005,-0.9965299999999999
0.073221,-0.03129,-0.996825,0.009389,0.045815,-0.998906,0.041304999999999994,0.007262500000000002,-0.9978655
0.108451,-0.051579,-0.992763,0.052294,-0.004381,-0.998622,0.0803725,-0.02798,-0.9956925
0.11736,-0.021874,-0.992849,0.034271,0.004533,-0.999402,0.07581550000000001,-0.008670500000000001,-0.9961255
0.131905,-0.007186,-0.991236,0.031247,0.020632,-0.999299,0.081576,0.006723000000000001,-0.9952675
0.100777,0.000286,-0.994909,-0.050829,0.031379,-0.998214,0.024974000000000003,0.0158325,-0.9965615000000001
0.10934,0.0535,-0.992564,-0.054514,0.064906,-0.996401,0.027413000000000003,0.059203000000000006,-0.9944824999999999
0.131848,0.076072,-0.988347,-0.022332,0.060645,-0.99791,0.054757999999999994,0.0683585,-0.9931285
0.13461,0.074605,-0.988086,-0.012277,0.046222,-0.998856,0.061166500000000006,0.0604135,-0.993471
0.110097,0.075762,-0.991029,-0.009279,0.064505,-0.997874,0.050409,0.0701335,-0.9944515
0.112543,0.077522,-0.990618,0.02777,0.087379,-0.995788,0.0701565,0.0824505,-0.9932030000000001
0.095274,0.055652,-0.993894,0.056705,0.089,-0.994416,0.0759895,0.072326,-0.994155
0.087852,0.037668,-0.995421,-0.011508,0.065937,-0.997757,0.038172,0.0518025,-0.996589
0.081867,0.048523,-0.995461,-0.005366,0.080522,-0.996738,0.0382505,0.0645225,-0.9960995
0.097028,-0.017267,-0.995132,-0.005066,-0.01627,-0.999855,0.045981,-0.0167685,-0.9974935
0.107655,0.027321,-0.993813,-0.003038,0.045617,-0.998954,0.0523085,0.036469,-0.9963835
0.0951,0.029313,-0.995036,-0.003114,0.034579,-0.999397,0.045993,0.031946,-0.9972165
0.096957,0.024537,-0.994986,-0.006149,0.027015,-0.999616,0.045404,0.025776,-0.997301
0.104068,0.004569,-0.99456,-0.022942,0.007125,-0.999711,0.040562999999999995,0.005847,-0.9971355
0.103132,0.007242,-0.994641,-0.028281,0.00136,-0.999599,0.0374255,0.004301,-0.99712
