gaze_0_x,gaze_0_y,gaze_0_z,gaze_1_x,gaze_1_y,gaze_1_z,gaze_avg_x,gaze_avg_y,gaze_avg_z
0.150238,0.158095,-0.975928,-0.023315,0.142694,-0.989492,0.0634615,0.1503945,-0.98271
0.148781,0.159851,-0.975865,-0.02415,0.144079,-0.989271,0.062315499999999996,0.15196500000000002,-0.982568
0.135207,0.145485,-0.980078,-0.050697,0.159623,-0.985875,0.042255,0.152554,-0.9829764999999999
0.168335,0.156125,-0.973287,-0.015679,0.153011,-0.9881,0.07632800000000001,0.154568,-0.9806935
0.171832,0.150379,-0.973581,-0.024916,0.15176,-0.988103,0.07345800000000001,0.15106950000000002,-0.980842
0.145521,0.144753,-0.978708,-0.022615,0.149915,-0.98844,0.06145300000000001,0.147334,-0.983574
0.161109,0.159665,-0.973936,-0.009745,0.147398,-0.989029,0.075682,0.1535315,-0.9814825
0.127264,0.137616,-0.982276,0.031408,0.139786,-0.989684,0.07933599999999999,0.138701,-0.9859800000000001
0.138192,0.141383,-0.980262,0.035518,0.138876,-0.989673,0.086855,0.14012950000000002,-0.9849675
0.154488,0.134818,-0.978753,0.055879,0.137324,-0.988949,0.10518349999999999,0.136071,-0.983851
0.16635,0.150536,-0.974508,0.052605,0.139975,-0.988757,0.1094775,0.14525549999999998,-0.9816325
0.163468,0.153375,-0.974553,0.052559,0.138176,-0.989012,0.1080135,0.1457755,-0.9817825
0.184123,0.134339,-0.97368,0.062926,0.12437,-0.990239,0.12352450000000001,0.12935449999999998,-0.9819595
0.18541,0.153736,-0.970561,0.046715,0.131972,-0.990152,0.1160625,0.142854,-0.9803565000000001
0.174755,0.16411,-0.970839,0.050082,0.151996,-0.987112,0.1124185,0.158053,-0.9789755
0.131938,0.172667,-0.976104,0.081166,0.130127,-0.988169,0.10655200000000001,0.151397,-0.9821365
0.158106,0.279519,-0.947033,-0.078304,0.23653,-0.968464,0.039901,0.2580245,-0.9577485
0.204195,0.15231,-0.967009,0.023252,0.153938,-0.987807,0.11372349999999999,0.15312399999999998,-0.977408
0.218319,0.163204,-0.962134,0.019248,0.169323,-0.985373,0.11878350000000001,0.1662635,-0.9737535
0.186956,0.139109,-0.972469,0.01635,0.125612,-0.991945,0.10165300000000001,0.1323605,-0.982207
0.163017,0.141138,-0.976476,0.013923,0.126082,-0.991922,0.08847,0.13361,-0.984199
0.134428,0.174274,-0.975478,-0.071474,0.119015,-0.990317,0.031477,0.1466445,-0.9828975
0.124692,0.146657,-0.981297,0.015872,0.101145,-0.994745,0.070282,0.12390100000000001,-0.988021
0.168894,0.184493,-0.968213,0.01707,0.139639,-0.990055,0.092982,0.162066,-0.979134
0.122803,0.229786,-0.965463,0.003114,0.169924,-0.985452,0.0629585,0.199855,-0.9754575
0.140493,0.232413,-0.962417,0.019169,0.151274,-0.988306,0.079831,0.1918435,-0.9753615
0.149466,0.232936,-0.960938,0.020002,0.1463,-0.989038,0.08473399999999999,0.189618,-0.974988
0.144343,0.247987,-0.95795,0.023171,0.176209,-0.98408,0.083757,0.212098,-0.971015
0.105037,0.234751,-0.966364,-0.000307,0.160204,-0.987084,0.052365,0.1974775,-0.9767239999999999
0.110632,0.237822,-0.964988,-0.008954,0.163418,-0.986516,0.050838999999999995,0.20062000000000002,-0.975752
0.144027,0.161672,-0.976278,0.060842,0.125986,-0.990165,0.1024345,0.14382899999999998,-0.9832215
0.180215,0.165502,-0.969604,-0.007459,0.13617,-0.990657,0.086378,0.15083600000000003,-0.9801305
0.169931,0.15904,-0.972538,-0.015622,0.1379,-0.990323,0.0771545,0.14847,-0.9814305
0.162296,0.156604,-0.974236,0.024375,0.127075,-0.991594,0.0933355,0.1418395,-0.982915
0.145071,0.181428,-0.972645,0.032396,0.121497,-0.992063,0.0887335,0.1514625,-0.982354
0.149943,0.179705,-0.972226,0.033358,0.119295,-0.992298,0.0916505,0.1495,-0.982262
