frame,timestamp,confidence,success,gaze_0_x,gaze_0_y,gaze_0_z,gaze_1_x,gaze_1_y,gaze_1_z,gaze_angle_x,gaze_angle_y
752,75.1,0.98,1,0.150521,0.24507,-0.95775,0.010087,0.243533,-0.96984,0.083,0.248
753,75.2,0.98,1,0.115001,0.267323,-0.95672,-0.052665,0.273639,-0.960389,0.033,0.275
754,75.3,0.98,1,0.118196,0.255799,-0.959477,-0.006914,0.25454,-0.967038,0.058,0.259
755,75.4,0.98,1,0.109979,0.246845,-0.962794,-0.021798,0.24102,-0.970275,0.046,0.247
756,75.5,0.98,1,0.089799,0.230476,-0.968926,-0.061486,0.278049,-0.958597,0.015,0.258
757,75.6,0.98,1,0.079208,0.23946,-0.96767,-0.066857,0.284647,-0.956298,0.006,0.266
758,75.7,0.98,1,0.054735,0.188443,-0.980558,-0.088173,0.290151,-0.95291,-0.017,0.243
759,75.8,0.98,1,0.034549,0.233447,-0.971756,-0.110784,0.30259,-0.946661,-0.04,0.272
760,75.9,0.98,1,0.053728,0.22845,-0.972072,-0.090775,0.288321,-0.953221,-0.019,0.262
761,76.0,0.98,1,0.084922,0.287782,-0.953923,-0.023616,0.264051,-0.964219,0.032,0.28
762,76.1,0.98,1,0.079383,0.213937,-0.973617,-0.035526,0.199079,-0.979339,0.022,0.208
763,76.2,0.98,1,0.102471,0.217583,-0.970648,0.004018,0.203547,-0.979057,0.055,0.213
764,76.3,0.98,1,0.162374,0.213722,-0.963305,0.021833,0.255585,-0.96654,0.095,0.239
765,76.4,0.98,1,0.15965,0.231547,-0.959634,0.055501,0.234973,-0.970416,0.111,0.237
766,76.5,0.98,1,0.153757,0.245944,-0.957011,0.037981,0.193915,-0.980283,0.099,0.223
767,76.6,0.98,1,0.160298,0.284639,-0.945138,0.029663,0.246909,-0.968585,0.099,0.271
768,76.7,0.98,1,0.169348,0.255434,-0.951879,0.019364,0.2572,-0.966164,0.098,0.261
769,76.8,0.98,1,0.209487,0.247295,-0.946023,0.046653,0.276569,-0.959861,0.134,0.268
770,76.9,0.98,1,0.119126,0.301485,-0.946,-0.010611,0.206568,-0.978375,0.056,0.258
771,77.0,0.98,1,0.137296,0.302526,-0.943201,0.001198,0.231362,-0.972867,0.072,0.272
772,77.1,0.98,1,0.143968,0.330425,-0.932787,-0.093896,0.279227,-0.955623,0.027,0.312
773,77.2,0.98,1,0.148841,0.277232,-0.949204,-0.041859,0.211818,-0.976412,0.055,0.249
774,77.3,0.98,1,0.142329,0.305538,-0.941482,-0.022287,0.21419,-0.976538,0.063,0.265
775,77.4,0.98,1,0.081006,0.283805,-0.955454,-0.077906,0.197985,-0.977104,0.002,0.244
776,77.5,0.98,1,0.051854,0.291661,-0.955115,-0.109971,0.250321,-0.961897,-0.03,0.276
777,77.6,0.98,1,0.049168,0.293669,-0.954642,-0.065729,0.251216,-0.965697,-0.009,0.276
778,77.7,0.98,1,0.048123,0.283923,-0.957639,-0.007812,0.191121,-0.981535,0.021,0.24
779,77.8,0.98,1,0.111477,0.310652,-0.943964,-0.01648,0.250162,-0.968064,0.05,0.285
780,77.9,0.98,1,0.066443,0.265629,-0.961783,-0.067526,0.150153,-0.986354,-0.001,0.21
781,78.0,0.98,1,0.108648,0.298722,-0.948135,-0.07909,0.256213,-0.963379,0.015,0.283
782,78.1,0.98,1,0.133798,0.298403,-0.945015,-0.116373,0.215378,-0.969572,0.009,0.262
783,78.2,0.98,1,0.138792,0.301145,-0.943424,-0.052842,0.199404,-0.978492,0.045,0.255
784,78.3,0.98,1,0.126699,0.411476,-0.902571,-0.092639,0.340759,-0.935575,0.019,0.388
785,78.4,0.98,1,0.140379,0.314234,-0.938909,-0.127543,0.23918,-0.962562,0.007,0.283
786,78.5,0.98,1,0.150745,0.29506,-0.943512,-0.114092,0.232431,-0.965898,0.019,0.27
787,78.6,0.98,1,0.141705,0.327198,-0.93427,-0.110317,0.221803,-0.968831,0.016,0.281
788,78.7,0.98,1,0.13433,0.317753,-0.93861,-0.086145,0.269282,-0.959201,0.025,0.3
789,78.8,0.98,1,0.117489,0.294308,-0.948461,-0.166559,0.272014,-0.947769,-0.026,0.29
790,78.9,0.98,1,0.088736,0.327466,-0.940687,-0.104908,0.248941,-0.96282,-0.008,0.294
791,79.0,0.98,1,0.093471,0.34874,-0.932547,-0.082701,0.252149,-0.964148,0.006,0.307
792,79.1,0.98,1,0.087054,0.332778,-0.938978,-0.050597,0.262951,-0.963482,0.019,0.303
793,79.2,0.98,1,0.105953,0.358282,-0.927582,-0.060524,0.272195,-0.960337,0.024,0.322
794,79.3,0.98,1,0.0749,0.341718,-0.936813,-0.05653,0.290346,-0.955251,0.01,0.322
795,79.4,0.93,1,0.10322,0.373916,-0.921701,-0.082894,0.339587,-0.936915,0.011,0.367
796,79.5,0.98,1,0.10837,0.404548,-0.908073,-0.037745,0.373885,-0.926707,0.038,0.401
797,79.6,0.98,1,0.149986,0.423576,-0.893357,-0.11007,0.415926,-0.902712,0.022,0.437
798,79.7,0.98,1,0.128872,0.380143,-0.915906,-0.050976,0.347037,-0.936465,0.042,0.374
799,79.8,0.98,1,0.128454,0.367386,-0.921155,-0.065396,0.342537,-0.937226,0.034,0.365
800,79.9,0.98,1,0.11958,0.390244,-0.912913,0.026358,0.329037,-0.943949,0.078,0.37
801,80.0,0.98,1,0.119758,0.369924,-0.921311,0.039171,0.32631,-0.944451,0.085,0.357
802,80.1,0.98,1,0.145037,0.342536,-0.928242,0.056197,0.313033,-0.948078,0.107,0.336
803,80.2,0.98,1,0.120625,0.378075,-0.917883,0.013468,0.305021,-0.95225,0.072,0.35
804,80.3,0.98,1,0.115269,0.376024,-0.919412,-0.012978,0.325566,-0.94543,0.055,0.36
805,80.4,0.98,1,0.0851,0.318446,-0.944113,0.093109,0.286869,-0.953434,0.094,0.309
806,80.5,0.98,1,0.157505,0.456502,-0.87567,-0.107854,0.394172,-0.912686,0.028,0.444
807,80.6,0.98,1,0.110375,0.400025,-0.909833,-0.033486,0.307694,-0.950896,0.041,0.363
808,80.7,0.98,1,0.111202,0.400816,-0.909385,-0.01123,0.313851,-0.949406,0.054,0.367
809,80.8,0.98,1,0.085946,0.364621,-0.927181,-0.039102,0.295593,-0.954513,0.025,0.337
810,80.9,0.98,1,0.138766,0.391278,-0.90975,-0.089014,0.278127,-0.956411,0.027,0.344
811,81.0,0.98,1,0.140308,0.380146,-0.914222,-0.070617,0.316547,-0.945945,0.037,0.358
812,81.1,0.98,1,0.109976,0.345054,-0.932117,-0.080426,0.27073,-0.95929,0.016,0.315
813,81.2,0.98,1,0.12561,0.353147,-0.927097,-0.093206,0.224747,-0.969949,0.017,0.296
814,81.3,0.93,1,0.153797,0.403829,-0.901814,-0.111217,0.351871,-0.929418,0.023,0.391
815,81.4,0.98,1,0.151029,0.371454,-0.916085,-0.067463,0.294797,-0.953175,0.045,0.342
816,81.5,0.98,1,0.17158,0.294388,-0.940157,-0.022066,0.253522,-0.967078,0.078,0.28
