gaze_0_x,gaze_0_y,gaze_0_z,gaze_1_x,gaze_1_y,gaze_1_z,gaze_avg_x,gaze_avg_y,gaze_avg_z
0.129807,0.152185,-0.979791,0.005195,0.128319,-0.991719,0.067501,0.140252,-0.9857549999999999
0.207769,0.24002,-0.948273,0.050061,0.219033,-0.974432,0.128915,0.22952650000000002,-0.9613525
0.180217,0.256951,-0.949472,0.074756,0.195967,-0.977757,0.1274865,0.226459,-0.9636145
0.167487,0.131111,-0.977117,0.077399,0.167855,-0.982769,0.122443,0.149483,-0.979943
0.156783,0.12038,-0.980269,0.097455,0.1102,-0.98912,0.127119,0.11529,-0.9846945
0.113881,0.140817,-0.983464,0.072722,0.157781,-0.984793,0.0933015,0.14929900000000002,-0.9841285
0.125016,0.159643,-0.979227,0.065709,0.147719,-0.986844,0.09536249999999999,0.153681,-0.9830355
0.116046,0.170331,-0.97853,0.077534,0.148854,-0.985815,0.09679,0.1595925,-0.9821725
0.098312,0.132785,-0.986257,0.087213,0.202183,-0.975457,0.0927625,0.167484,-0.9808570000000001
0.161744,0.244875,-0.955968,0.011882,0.214292,-0.976697,0.086813,0.2295835,-0.9663325
0.121831,0.134358,-0.983415,0.004412,0.203756,-0.979012,0.0631215,0.169057,-0.9812135
0.139304,0.134527,-0.981069,0.030137,0.191042,-0.981119,0.0847205,0.1627845,-0.9810939999999999
0.120349,0.149617,-0.981392,0.045334,0.192432,-0.980263,0.0828415,0.1710245,-0.9808275
0.138462,0.161547,-0.977103,0.027878,0.163487,-0.986152,0.08317,0.162517,-0.9816275000000001
0.143076,0.160693,-0.976579,0.025502,0.160464,-0.986712,0.084289,0.1605785,-0.9816455
0.218152,0.21469,-0.952007,0.052565,0.212136,-0.975825,0.1353585,0.213413,-0.963916
0.201587,0.271706,-0.941031,-0.016784,0.273509,-0.961723,0.0924015,0.2726075,-0.9513769999999999
0.142624,0.183993,-0.972525,0.022638,0.283851,-0.958601,0.082631,0.23392200000000002,-0.965563
0.136209,0.165142,-0.976819,0.002368,0.243384,-0.969927,0.0692885,0.204263,-0.973373
0.110175,0.171424,-0.979018,0.026138,0.237897,-0.970939,0.0681565,0.2046605,-0.9749785
0.113167,0.18095,-0.97696,0.022236,0.233875,-0.972012,0.0677015,0.2074125,-0.974486
0.118076,0.197888,-0.973087,0.026959,0.253137,-0.967055,0.0725175,0.2255125,-0.970071
0.102026,0.190615,-0.976349,0.037892,0.251008,-0.967243,0.06995900000000001,0.2208115,-0.971796
0.102755,0.186991,-0.976973,0.049114,0.222785,-0.97363,0.0759345,0.20488800000000001,-0.9753015
0.110585,0.180154,-0.977402,0.048856,0.215492,-0.975283,0.0797205,0.197823,-0.9763425
0.117716,0.17213,-0.978016,0.048107,0.199573,-0.978701,0.0829115,0.1858515,-0.9783585
0.127814,0.234084,-0.963778,0.059866,0.237869,-0.969451,0.09384,0.23597649999999998,-0.9666144999999999
0.145459,0.253794,-0.956258,0.073431,0.246723,-0.9663,0.109445,0.2502585,-0.961279
0.131598,0.230298,-0.964181,0.071851,0.290426,-0.954196,0.1017245,0.260362,-0.9591885
0.130009,0.230202,-0.964419,0.046604,0.292178,-0.955228,0.08830650000000001,0.26119,-0.9598234999999999
0.224833,0.315174,-0.922017,-0.031913,0.315891,-0.948259,0.09646,0.3155325,-0.935138
0.214485,0.32753,-0.920174,-0.037025,0.323319,-0.945566,0.08873,0.3254245,-0.9328700000000001
0.15832,0.292029,-0.943214,0.028469,0.288945,-0.956922,0.09339449999999999,0.290487,-0.950068
0.119819,0.207981,-0.970766,-0.00073,0.227679,-0.973736,0.0595445,0.21783,-0.972251
0.118191,0.194225,-0.973811,0.043733,0.229441,-0.97234,0.080962,0.211833,-0.9730755
0.109548,0.201957,-0.973248,-0.033023,0.231604,-0.972249,0.038262500000000005,0.2167805,-0.9727485
0.125275,0.216565,-0.968197,-0.012669,0.256694,-0.96641,0.056303,0.2366295,-0.9673035
0.113658,0.205893,-0.971951,-0.007213,0.239017,-0.970989,0.0532225,0.222455,-0.9714700000000001
0.101217,0.206454,-0.973207,-0.028824,0.219078,-0.975282,0.0361965,0.212766,-0.9742445
0.228352,0.294058,-0.928108,-0.051191,0.304787,-0.951044,0.0885805,0.2994225,-0.939576
0.159822,0.201783,-0.966303,0.021327,0.179815,-0.983469,0.0905745,0.190799,-0.974886
0.135605,0.185732,-0.973198,0.019689,0.169675,-0.985303,0.07764700000000001,0.17770350000000001,-0.9792505
0.122119,0.190156,-0.974129,0.04445,0.189452,-0.980883,0.08328450000000001,0.189804,-0.977506
0.12356,0.174493,-0.976875,0.048269,0.227215,-0.972648,0.0859145,0.200854,-0.9747615000000001
0.10459,0.195397,-0.975131,0.045928,0.238152,-0.970141,0.07525899999999999,0.21677449999999998,-0.9726360000000001
0.094792,0.210653,-0.972954,0.046856,0.260113,-0.964441,0.070824,0.235383,-0.9686975
0.096023,0.214501,-0.971992,0.044246,0.253954,-0.966204,0.0701345,0.2342275,-0.969098
0.096328,0.201116,-0.97482,0.051128,0.227599,-0.972412,0.073728,0.21435749999999998,-0.973616
0.093102,0.205241,-0.974273,0.049622,0.227922,-0.972414,0.07136200000000001,0.2165815,-0.9733434999999999
0.099405,0.200353,-0.974668,0.05078,0.222623,-0.973581,0.07509249999999999,0.211488,-0.9741245000000001
0.114566,0.190454,-0.974988,0.060987,0.220778,-0.973415,0.08777650000000001,0.20561600000000002,-0.9742014999999999
0.13884,0.227412,-0.96385,0.013797,0.224267,-0.97443,0.0763185,0.2258395,-0.96914
0.095534,0.230064,-0.968475,0.034074,0.275542,-0.960685,0.064804,0.252803,-0.96458
0.09286,0.195103,-0.976377,0.000737,0.184071,-0.982913,0.0467985,0.189587,-0.9796450000000001
0.185987,0.273597,-0.943691,0.087673,0.258516,-0.96202,0.13683,0.26605650000000003,-0.9528555
